xField[m],yField[m]
110.000000,0.000000
110.000000,72.000000
0.000000,72.000000
0.000000,0.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200201T180033700,64.843813,9.127397,47.032789,8.304834,6.031080,NaN,NaN,NaN
20200201T180033800,64.775430,9.062650,47.032789,8.304833,5.783400,NaN,NaN,NaN
20200201T180033900,64.711158,9.020334,47.032790,8.304833,5.427000,NaN,NaN,NaN
20200201T180034000,64.608624,9.015943,47.032791,8.304832,4.970160,NaN,NaN,NaN
20200201T180034100,64.679693,8.972004,47.032790,8.304832,4.427640,NaN,NaN,NaN
20200201T180034200,64.943578,9.055015,47.032788,8.304834,4.204800,NaN,NaN,NaN
20200201T180034300,65.176026,9.151515,47.032786,8.304835,4.190040,NaN,NaN,NaN
20200201T180034400,65.427577,9.167234,47.032784,8.304836,4.297320,NaN,NaN,NaN
20200201T180034500,65.791282,9.301501,47.032781,8.304839,4.696560,NaN,NaN,NaN
20200201T180034600,66.082520,9.410411,47.032778,8.304841,5.245560,NaN,NaN,NaN
20200201T180034700,66.645755,9.399913,47.032773,8.304842,6.123960,NaN,NaN,NaN
20200201T180034800,67.143346,9.339622,47.032769,8.304843,7.236720,NaN,NaN,NaN
20200201T180034900,67.680682,9.496162,47.032764,8.304846,8.660160,NaN,NaN,NaN
20200201T180035000,68.142809,9.612390,47.032761,8.304848,10.270440,NaN,NaN,NaN
20200201T180035100,68.671865,9.600429,47.032756,8.304850,11.964600,NaN,NaN,NaN
